START | Pos: [-14.52051, 0.12186, -7.90472] | Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-14.5205, 0.1219, -7.9047], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-1.7574, 0.1219, 2.2735], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-1.7574, 0.1219, 2.2735], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-1.5074, 0.1219, 2.2735], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-1.5074, 0.1219, 2.2735], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-1.2909, 0.1219, 2.1485], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-1.0744, 0.1219, 2.0235], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-0.8579, 0.1219, 1.8985], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-0.6414, 0.1219, 1.7735], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-0.4249, 0.1219, 1.6485], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-0.2083, 0.1219, 1.5235], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [0.0082, 0.1219, 1.3985], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [0.2247, 0.1219, 1.2735], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [0.4412, 0.1219, 1.1485], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [0.6577, 0.1219, 1.0235], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [0.8742, 0.1219, 0.8985], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [1.0907, 0.1219, 0.7735], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [1.3072, 0.1219, 0.6485], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [1.5237, 0.1219, 0.5235], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [1.7402, 0.1219, 0.3985], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [1.9567, 0.1219, 0.2735], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [2.1732, 0.1219, 0.1485], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [2.1732, 0.1219, 0.1485], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [2.1732, 0.1219, 0.1485], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [2.1732, 0.1219, 0.1485], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [2.1732, 0.1219, 0.1485], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [2.1732, 0.1219, 0.1485], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [2.1732, 0.1219, 0.1485], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [2.1732, 0.1219, 0.1485], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [2.1732, 0.1219, 0.1485], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [2.1732, 0.1219, 0.1485], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [2.1732, 0.1219, 0.1485], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [2.1732, 0.1219, 0.1485], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [2.1732, 0.1219, 0.1485], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [2.1732, 0.1219, 0.1485], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [2.1732, 0.1219, 0.1485], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [2.1732, 0.1219, 0.1485], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [2.0482, 0.1219, -0.0680], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [2.0482, 0.1219, -0.0680], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [2.0482, 0.1219, -0.0680], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [2.0482, 0.1219, -0.0680], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [2.0482, 0.1219, -0.0680], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [2.0482, 0.1219, -0.0680], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [2.0482, 0.1219, -0.0680], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [2.0482, 0.1219, -0.0680], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [2.0482, 0.1219, -0.0680], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [2.0482, 0.1219, -0.0680], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [2.0482, 0.1219, -0.0680], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [2.0482, 0.1219, -0.0680], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [2.0482, 0.1219, -0.3180], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [2.0482, 0.1219, -0.3180], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [2.0482, 0.1219, -0.3180], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [2.0482, 0.1219, -0.3180], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [2.0482, 0.1219, -0.3180], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [2.0482, 0.1219, -0.3180], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [2.0482, 0.1219, -0.3180], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [2.0482, 0.1219, -0.3180], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [2.0482, 0.1219, -0.3180], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [2.0482, 0.1219, -0.3180], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [2.0482, 0.1219, -0.3180], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [2.0482, 0.1219, -0.3180], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [2.0482, 0.1219, -0.3180], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [2.0482, 0.1219, -0.3180], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.9232, 0.1219, -0.1015], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.7982, 0.1219, 0.1150], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [1.7982, 0.1219, 0.1150], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [1.7982, 0.1219, 0.1150], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [1.7982, 0.1219, 0.1150], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [1.7982, 0.1219, 0.1150], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [1.7982, 0.1219, 0.1150], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [1.7982, 0.1219, 0.1150], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [1.7982, 0.1219, 0.1150], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [2.0147, 0.1219, -0.0100], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [2.2312, 0.1219, -0.1350], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [2.1062, 0.1219, 0.0815], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [2.1062, 0.1219, 0.0815], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [2.1062, 0.1219, 0.0815], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [2.1062, 0.1219, 0.0815], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [2.1062, 0.1219, 0.0815], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [2.1062, 0.1219, 0.0815], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [2.1062, 0.1219, 0.0815], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [2.1062, 0.1219, 0.0815], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [2.1062, 0.1219, 0.0815], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [2.1062, 0.1219, 0.0815], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [2.1062, 0.1219, 0.0815], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [2.1062, 0.1219, 0.0815], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [2.1062, 0.1219, 0.3315], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [2.1062, 0.1219, 0.3315], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [2.1062, 0.1219, 0.3315], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [2.1062, 0.1219, 0.3315], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [2.1062, 0.1219, 0.3315], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [1.8897, 0.1219, 0.2065], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [1.6732, 0.1219, 0.0815], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [1.4567, 0.1219, -0.0435], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [1.2402, 0.1219, -0.1685], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [1.2402, 0.1219, -0.1685], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [1.2402, 0.1219, -0.1685], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [1.2402, 0.1219, -0.1685], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.1152, 0.1219, 0.0480], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [0.9902, 0.1219, 0.2645], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [0.8652, 0.1219, 0.4810], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [0.8652, 0.1219, 0.4810], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.8652, 0.1219, 0.7310], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.8652, 0.1219, 0.9810], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.8652, 0.1219, 1.2310], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.8652, 0.1219, 1.4810], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.8652, 0.1219, 1.7310], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [0.8652, 0.1219, 1.7310], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [0.9902, 0.1219, 1.9475], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [0.9902, 0.1219, 1.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 2.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 2.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 2.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 2.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 3.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 3.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 3.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 3.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 4.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 4.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 4.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 4.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 5.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 5.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 5.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 5.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 6.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 6.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 6.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 6.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 7.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 7.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 7.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 7.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 8.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 8.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 8.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 8.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 9.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 9.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 9.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 9.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 10.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 10.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 10.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 10.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 11.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 11.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 11.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 11.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 12.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 12.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 12.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 12.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 13.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 13.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 13.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 13.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 14.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 14.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 14.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 14.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 15.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 15.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 15.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 15.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 16.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 16.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 16.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 16.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 17.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 17.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 17.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 17.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 18.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 18.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 18.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 18.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 19.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 19.4475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 19.6975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 19.9475], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [0.9902, 0.1219, 20.1975], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
