START | Pos: [-13.67385, 0.09345, 13.89784] | Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-13.6739, 0.0935, 13.8978], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.8054, 0.0935, 9.6927], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.8054, 0.0935, 9.6927], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.8054, 0.0935, 9.6927], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.8054, 0.0935, 9.6927], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.8054, 0.0935, 9.6927], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.8054, 0.0935, 9.6927], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-12.5889, 0.0935, 9.8177], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.5889, 0.0935, 9.8177], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.5889, 0.0935, 9.8177], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.5889, 0.0935, 9.8177], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-12.5889, 0.0935, 9.8177], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-12.5889, 0.0935, 9.8177], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-12.5889, 0.0935, 9.8177], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-12.5889, 0.0935, 9.8177], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-12.8389, 0.0935, 9.8177], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.8389, 0.0935, 9.8177], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.8389, 0.0935, 9.8177], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.8389, 0.0935, 9.8177], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-12.8389, 0.0935, 10.0677], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-12.8389, 0.0935, 10.0677], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.8389, 0.0935, 10.0677], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.8389, 0.0935, 10.0677], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-12.8389, 0.0935, 10.0677], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-12.8389, 0.0935, 10.0677], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-12.9639, 0.0935, 9.8512], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-12.9639, 0.0935, 9.8512], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.1804, 0.0935, 9.7262], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-13.1804, 0.0935, 9.7262], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-13.1804, 0.0935, 9.7262], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-13.1804, 0.0935, 9.7262], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-13.1804, 0.0935, 9.7262], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-13.1804, 0.0935, 9.7262], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-13.1804, 0.0935, 9.7262], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-13.1804, 0.0935, 9.7262], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-13.1804, 0.0935, 9.7262], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-13.1804, 0.0935, 9.7262], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-13.1804, 0.0935, 9.7262], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-13.1804, 0.0935, 9.7262], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-13.3054, 0.0935, 9.5097], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-13.3054, 0.0935, 9.5097], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-13.3054, 0.0935, 9.5097], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.3054, 0.0935, 9.5097], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.3054, 0.0935, 9.5097], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.3054, 0.0935, 9.5097], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.3054, 0.0935, 9.5097], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-13.1804, 0.0935, 9.7262], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-13.0554, 0.0935, 9.9427], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-13.0554, 0.0935, 9.9427], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-13.0554, 0.0935, 9.9427], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-13.0554, 0.0935, 9.9427], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-13.0554, 0.0935, 9.9427], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.0554, 0.0935, 9.9427], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-12.8389, 0.0935, 9.8177], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-12.6224, 0.0935, 9.6927], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-12.4059, 0.0935, 9.5677], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-12.4059, 0.0935, 9.5677], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-12.4059, 0.0935, 9.5677], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-12.4059, 0.0935, 9.5677], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-12.4059, 0.0935, 9.5677], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-12.4059, 0.0935, 9.5677], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.4059, 0.0935, 9.5677], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.4059, 0.0935, 9.5677], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-12.6559, 0.0935, 9.5677], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.6559, 0.0935, 9.5677], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.6559, 0.0935, 9.5677], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.6559, 0.0935, 9.5677], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-12.6559, 0.0935, 9.8177], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-12.6559, 0.0935, 9.8177], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.6559, 0.0935, 9.8177], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.6559, 0.0935, 9.8177], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-12.6559, 0.0935, 9.8177], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-12.6559, 0.0935, 9.8177], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-12.6559, 0.0935, 9.8177], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-12.6559, 0.0935, 9.8177], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.5309, 0.0935, 9.6012], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.4059, 0.0935, 9.3847], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.2809, 0.0935, 9.1682], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.1559, 0.0935, 8.9517], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.0309, 0.0935, 8.7352], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.9059, 0.0935, 8.5187], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.7809, 0.0935, 8.3022], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.6559, 0.0935, 8.0857], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.5309, 0.0935, 7.8692], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-11.5309, 0.0935, 7.8692], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-11.5309, 0.0935, 7.8692], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-11.5309, 0.0935, 7.8692], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-11.5309, 0.0935, 7.8692], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-11.5309, 0.0935, 7.8692], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-11.5309, 0.0935, 7.8692], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-11.5309, 0.0935, 7.8692], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.5309, 0.0935, 8.1192], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.5309, 0.0935, 8.3692], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-11.5309, 0.0935, 8.3692], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-11.6559, 0.0935, 8.5857], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-11.7809, 0.0935, 8.8022], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-11.9059, 0.0935, 9.0187], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.0309, 0.0935, 9.2352], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.1559, 0.0935, 9.4517], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.2809, 0.0935, 9.6682], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.4059, 0.0935, 9.8847], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.5309, 0.0935, 10.1012], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.6559, 0.0935, 10.3177], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.7809, 0.0935, 10.5342], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.7809, 0.0935, 10.5342], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-12.7809, 0.0935, 10.7842], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-12.7809, 0.0935, 10.7842], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-12.9059, 0.0935, 11.0007], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-13.0309, 0.0935, 11.2173], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-13.1559, 0.0935, 11.4338], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-13.2809, 0.0935, 11.6503], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-13.4059, 0.0935, 11.8668], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.4059, 0.0935, 11.8668], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.4059, 0.0935, 11.8668], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.4059, 0.0935, 11.8668], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-13.4059, 0.0935, 11.8668], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-13.4059, 0.0935, 11.8668], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-13.4059, 0.0935, 11.8668], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-13.2809, 0.0935, 11.6503], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-13.1559, 0.0935, 11.4338], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-13.0309, 0.0935, 11.2173], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.9059, 0.0935, 11.0007], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.7809, 0.0935, 10.7842], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.6559, 0.0935, 10.5677], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-12.6559, 0.0935, 10.5677], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-12.6559, 0.0935, 10.5677], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-12.6559, 0.0935, 10.5677], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-12.6559, 0.0935, 10.5677], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.6559, 0.0935, 10.5677], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.6559, 0.0935, 10.5677], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.6559, 0.0935, 10.5677], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-12.6559, 0.0935, 10.8177], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-12.6559, 0.0935, 10.8177], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-12.6559, 0.0935, 10.8177], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.6559, 0.0935, 10.8177], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-12.6559, 0.0935, 10.8177], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-12.6559, 0.0935, 10.8177], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-12.6559, 0.0935, 10.8177], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-12.6559, 0.0935, 10.8177], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.5309, 0.0935, 10.6012], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.4059, 0.0935, 10.3847], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.2809, 0.0935, 10.1682], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.1559, 0.0935, 9.9517], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.0309, 0.0935, 9.7352], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-12.0309, 0.0935, 9.7352], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.0309, 0.0935, 9.7352], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-12.0309, 0.0935, 9.7352], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-12.0309, 0.0935, 9.7352], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-12.0309, 0.0935, 9.7352], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-12.0309, 0.0935, 9.7352], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.0309, 0.0935, 9.7352], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-12.0309, 0.0935, 9.7352], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.2809, 0.0935, 9.7352], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.5309, 0.0935, 9.7352], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.7809, 0.0935, 9.7352], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-13.0309, 0.0935, 9.7352], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-13.0309, 0.0935, 9.7352], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-13.0309, 0.0935, 9.7352], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-13.0309, 0.0935, 9.7352], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-13.0309, 0.0935, 9.4852], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-13.0309, 0.0935, 9.4852], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-13.0309, 0.0935, 9.4852], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-13.0309, 0.0935, 9.4852], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-13.0309, 0.0935, 9.4852], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-13.0309, 0.0935, 9.4852], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-13.0309, 0.0935, 9.4852], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-13.0309, 0.0935, 9.4852], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-13.0309, 0.0935, 9.4852], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-13.0309, 0.0935, 9.4852], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-13.0309, 0.0935, 9.4852], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.2474, 0.0935, 9.3602], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-13.4639, 0.0935, 9.2352], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-13.3389, 0.0935, 9.0187], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-13.3389, 0.0935, 9.0187], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-13.1224, 0.0935, 8.8937], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.9059, 0.0935, 8.7687], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.6894, 0.0935, 8.6437], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.4729, 0.0935, 8.5187], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.4729, 0.0935, 8.5187], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-12.2229, 0.0935, 8.5187], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.9729, 0.0935, 8.5187], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.7229, 0.0935, 8.5187], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.4729, 0.0935, 8.5187], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-11.4729, 0.0935, 8.5187], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-11.2563, 0.0935, 8.3937], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-11.2563, 0.0935, 8.3937], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-11.0063, 0.0935, 8.3937], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.7563, 0.0935, 8.3937], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.5063, 0.0935, 8.3937], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.2563, 0.0935, 8.3937], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-10.0063, 0.0935, 8.3937], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.7563, 0.0935, 8.3937], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.5063, 0.0935, 8.3937], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.2563, 0.0935, 8.3937], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-9.0063, 0.0935, 8.3937], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
